Fld_Part_ID;Fld_Part_Nbr;FLD_PART_DESC;NHA (Next Higher Assy);Fld_Part_MFG;Fld_Part_MFG_Old;Fld_AC_ID;Fld_AC_ID;Fld_Old_LP;Fld_Part_List_Price;Fld_Part_Price_Currency_ID;Fld_Part_LP_Date;Fld_Remark;status;alt_pn;Fld_Add_PN_Date;aci_contact_entry;ata_chapter;CAGE#;"Essentiality Category, 1=1; 2= 2 3= 3";OEM;MOQ
;170-44047-280;SCREEN-BLIND ORANGE;;;;2;ATR72-500;;;;;;;;;;25;F3853;2;;
;170-44047-280;SCREEN-BLIND ORANGE;;;;44;ATR72-200;;;;;;;;;;;F3853;;;
;170B63-2;FLANGE-MOUNTING;;;;2;ATR72-500;;;;;;;;;;28;F0422;3;;
;174097-85;MASK ASSY-OXYGEN;;;;2;ATR72-500;;;;;;;;;;35;16827;2;;
;174097-85;MASK ASSY-OXYGEN;;;;312;ATR42-500;;;;;;;;;;35;16827;;;
;1747-15;OUTLET-AIR INDIVIDUAL DISTRIBUTION;;;;312;ATR42-500;;;;;;;;;;21;83564;;;
;1747-15;OUTLET-AIR INDIVIDUAL DISTRIBUTION;;;;2;ATR72-500;;;;;;;;;;21;83564;3;;
;176574-77;CYLINDER AND VALVE ASSY;;;;2;ATR72-500;;;;;;;;;;35;16827;2;;
;17A415;MOUNT-DFDR;;;;2;ATR72-500;;;;;;;;;;31;6441;2;;
;18012;EXTINGUISHER-PORTABLE FIRE HALON;;;;2;ATR72-500;;;;;;;;;;26;F9211;1;;
;19-12M941-1287;GASKET-ADF;;;;2;ATR72-500;;;;;;;;;;34;F8403;2;;
;194780-1;EXTRACTOR-WATER;;;;2;ATR72-500;;;;;;;;;;21;70210;2;;
;194780-1;EXTRACTOR-WATER;;;;312;ATR42-500;;;;;;;;;;21;70210;;;
;19-51-41;HANDLE-ENG1 FIRE;;;;312;ATR42-500;;;;;;;;;;26;;;;
;19-51-41;HANDLE-ENG1 FIRE;;;;2;ATR72-500;;;;;;;;;;26;F0656;2;;
;19-51-51;HANDLE-ENG2 FIRE;;;;2;ATR72-500;;;;;;;;;;26;F0656;2;;
;19-51-51;HANDLE-ENG2 FIRE;;;;312;ATR42-500;;;;;;;;;;26;;;;
;1N200AAA;BATTERY;;;;44;ATR72-200;;;;;;;;;;;S4091;;;
;20032-2;GENERATOR-AC;;;;2;ATR72-500;;;;;;;;;;24;F0296;2;;
;20032-2;GENERATOR-AC;;;;44;ATR72-200;;;;;;;;;;;F0296;;;
;20032-2;GENERATOR-AC;;;;312;ATR42-500;;;;;;;;;;24;;;;
;20032-2;AC GENERATOR;;;;5353;ATR72-600;;;;;;;;;;24;F0296;;;
;20032-2;GENERATOR-AC;;;;312;ATR42-500;;;;;;;;;;24;;;;
;20-035008-043;CONTROLLER-AIR LEAK DETECTION;;;;312;ATR42-500;;;;;;;;;;36;73168;;;
;20-035008-043;CONTROLLER-AIR LEAK DETECTION;;;;312;ATR42-500;;;;;;;;;;36;73168;;;
;20-035008-043;CONTROLLER-AIR LEAK DETECTION;;;;5353;ATR72-600;;;;;;;;;;;73168;;;
;20-035008-043;CONTROLLER-AIR LEAK DETECTION;;;;2;ATR72-500;;;;;;;;;;36;73168;2;;
;201-108-000-011;INTERFACE UNIT-PROPELLER;;;;2;ATR72-500;;;;;;;;;;61;S3960;3;;
;201-108-000-011;PROPELLER INTERFACE UNIT;;;;5353;ATR72-600;;;;;;;;;;61;S3960;;;
;201-108-000-011;INTERFACE UNIT-PROPELLER;;;;312;ATR42-500;;;;;;;;;;61;;;;
;201-152-000-011;CONTROL UNIT-ARMOURED COCKPIT DOOR;;;;312;ATR42-500;;;;;;;;;;52;;;;
;201-156-000-021;AIRCRAFT PERFORMANCE INTERFACE UNIT (API;;;;312;ATR42-500;;;;;;;;;;31;;;;
;201-156-000-021;AIRCRAFT PERFORMANCE INTERFACE UNIT (API;;;;312;ATR42-500;;;;;;;;;;31;;;;
;201-156-000-021;AIRCRAFT PERFORMANCE INTERFACE UNIT (API;;;;2;ATR72-500;;;;;;;;;;31;S3960;3;;
;201-25109Y00;VALVE-PARKING;;;;2;ATR72-500;;;;;;;;;;32;A0359;2;;
;201-25112Y00;VALVE-BRAKE;;;;2;ATR72-500;;;;;;;;;;32;A0359;2;;
;205985-0;ROPE-EMERGENCY ESCAPE;;;;2;ATR72-500;;;;;;;;;;25;F6101;2;;
;20732;TRANSFORMER-GROUND POWER CURRENT,AC;;;;2;ATR72-500;;;;;;;;;;24;F0296;2;;
;2095F030800;VALVE-ELECTROPNEUMATIC OUTFLOW;;;;2;ATR72-500;;;;;;;;;;21;F1958;2;;
;2095F030800;ELETTROPN OUTFLOW VALVE;;;;5353;ATR72-600;;;;;;;;;;21;F1958;;;
;2095F030800;VALVE-ELECTROPNEUMATIC OUTFLOW;;;;312;ATR42-500;;;;;;;;;;21;;;;
;2096H030800;PNEUMATIC OUTFLOW VALVE;;;;5353;ATR72-600;;;;;;;;;;21;F1958;;;
;2096H030800;VALVE-PNEUMATIC OUTFLOW;;;;312;ATR42-500;;;;;;;;;;21;;;;
;2096H030800;VALVE-PNEUMATIC OUTFLOW;;;;2;ATR72-500;;;;;;;;;;21;F1958;1;;
;2100-1020-02;CVR-SOLID STATE;;;;2;ATR72-500;;;;;;;;;;23;6441;2;;
;2100-1020-02;COCKPIT VOICE RECORDER;;;;5353;ATR72-600;;;;;;;;;;23;6441;;;
;2100-1020-02;CVR-SOLID STATE;;;;312;ATR42-500;;;;;;;;;;23;6441;;;
;2100-219-10;LED ASSY;;;;2;ATR72-500;;;;;;;;;;26;F9211;2;;
;2100-219-10;LED ASSY;;;;44;ATR72-200;;;;;;;;;;;F9211;;;
;100-4043-00;SOLID STATE FLIGHT DATA RECORDER;;;;2;ATR72-500;;;;;;;;;;31;6441;2;;
;2100-4043-00;SOLID STATE FLIGHT DATA RECORDER;;;;312;ATR42-500;;;;;;;;;;31;6441;;;
;2100-4045-00;DIGITAL FLT DATA RECORDER;;;;5353;ATR72-600;;;;;;;;;;31;6441;;;
;210224-0;VEST-LIFE,PAX;;;;312;ATR42-500;;;;;;;;;;25;;;;
;210224-0;VEST-LIFE,PAX;;;;2;ATR72-500;;;;;;;;;;25;F6101;3;;
;210225-2;VEST-LIFE,PAX;;;;2;ATR72-500;;;;;;;;;;25;F6101;3;;
;2120-0;OUTLET-AIR;;;;2;ATR72-500;;;;;;;;;;21;83564;2;;
;2136-315-80-11;AMMETER-BATTERY CH/DISCH;;;;2;ATR72-500;;;;;;;;;;24;F9111;2;;
;2136-315-80-11;AMMETER-BATTERY CH/DISCH;;;;312;ATR42-500;;;;;;;;;;24;;;;
;2-1549-3;BRAKE;;;;312;ATR42-500;;;;;;;;;;32;;;;
;2179YD;VALVE-FILLER;;;;2;ATR72-500;;;;;;;;;;29;A0359;1;;
;2203695-1;NOZZLE-WATER SPRAY;;;;2;ATR72-500;;;;;;;;;;21;70210;3;;
;2205120-3;COOLING UNIT;;;;44;ATR72-200;;;;;;;;;;;70210;;;
;2205120-4SR1;COOLING UNIT;;;;2;ATR72-500;;;;;;;;;;21;70210;2;;
;2205120-4SR1;COOLING UNIT;;;;312;ATR42-500;;;;;;;;;;21;70210;;;
;2205120-4SR1;COOLING UNIT;;;;5353;ATR72-600;;;;;;;;;;21;70210;;;
;2244805-4;VALVE-TURBINE INLET CONTROL;;;;5353;ATR72-600;;;;;;;;;;21;70210;;;
;2244805-4;VALVE-TURBINE INLET CONTROL;;;;312;ATR42-500;;;;;;;;;;21;70210;;;
;2244805-4;VALVE-TURBINE INLET CONTROL;;;;2;ATR72-500;;;;;;;;;;21;70210;3;;
;22250F100200;CONTROLLER-DIGITAL;;;;2;ATR72-500;;;;;;;;;;21;F1958;3;;
;22250F100200;CONTROLLER-DIGITAL;;;;312;ATR42-500;;;;;;;;;;21;;;;
;22250F100200;DIGITAL CONTROLLER;;;;5353;ATR72-600;;;;;;;;;;21;F1958;;;
;223-00157-000;ACCELEROMETER-THREE AXIS;;;;312;ATR42-500;;;;;;;;;;31;;;;
;223-00157-000;ACCELEROMETER-THREE AXIS;;;;2;ATR72-500;;;;;;;;;;31;F6158;2;;
;2250-025-01;GAUGE-PRESSURE HYDROLIC;;;;2;ATR72-500;;;;;;;;;;29;1000A;3;;
;2340356-3;EXCHANGER-HEAT,DUAL;;;;2;ATR72-500;;;;;;;;;;21;70210;2;;
;2340356-3;EXCHANGER-HEAT,DUAL;;;;312;ATR42-500;;;;;;;;;;21;70210;;;
;2340356-3SR1;EXCHANGER-HEAT,DUAL;;;;5353;ATR72-600;;;;;;;;;;21;70210;;;
;2340358-1;CONDENSER;;;;312;ATR42-500;;;;;;;;;;21;70210;;;
;2340358-1;CONDENSER;;;;2;ATR72-500;;;;;;;;;;21;70210;2;;
;34-040;CARTRIDGE;;;;2;ATR72-500;;;;;;;;;;21;F1958;3;;
;234A0101;FILTER-AIR;;;;2;ATR72-500;;;;;;;;;;21;F1958;3;;
;234A0101;FILTER-AIR;;;;312;ATR42-500;;;;;;;;;;21;F1958;;;
;24000204-0195L;HOSE-HP OXYGEN;;;;2;ATR72-500;;;;;;;;;;35;78570;2;;
;242082-4;VALVE-FUEL MOTIVE FLOW;;;;2;ATR72-500;;;;;;;;;;28;F0422;2;;
;2432-30;CONTROL UNIT-GENERATOR,AC;;;;2;ATR72-500;;;;;;;;;;24;F0296;2;;
;2432-30;CONTROL UNIT-GENERATOR,AC;;;;312;ATR42-500;;;;;;;;;;24;F0296;;;
;2432-30;GENERATOR CONTROL UNIT;;;;5353;ATR72-600;;;;;;;;;;24;F0296;;;
;2432-30;CONTROL UNIT-GENERATOR,AC;;;;312;ATR42-500;;;;;;;;;;24;F0296;;;
;2593379-2;COMPENSATOR-REMOTE MAGNETIC;;;;312;ATR42-500;;;;;;;;;;34;55939;;;
;2593379-2;FLUX VALVE COMPENSATOR;;;;5353;ATR72-600;;;;;;;;;;34;55939;;;
;2593379-2;COMPENSATOR-REMOTE MAGNETIC;;;;2;ATR72-500;;;;;;;;;;34;55939;1;;
;261065723-1000;MPC-ED36;;;;5353;ATR72-600;;;;;;;;;;31;FAQ15;;;
;261310206-0103;FLUX VALVE;;;;5353;ATR72-600;;;;;;;;;;34;F6151;;;
;261500123-0501;ATTITUDE HEADING REF UNIT;;;;5353;ATR72-600;;;;;;;;;;34;F6151;;;
;2651-357-1;DRAIN;;;;2;ATR72-500;;;;;;;;;;38;86831;3;;
;26659-5312;ACTUATOR-OIL COOLER FLAP;;;;2;ATR72-500;;;;;;;;;;79;U6578;2;;
;26659-5312;ACTUATOR;;;;5353;ATR72-600;;;;;;;;;;79;U6578;;;
;26659-5312;ACTUATOR-OIL COOLER FLAP;;;;312;ATR42-500;;;;;;;;;;79;U6578;;;
;26659-5313;VALVE TEMP/PRESSURE;;;;312;ATR42-500;;;;;;;;;;79;U6578;;;
;26659-5313;VALVE TEMP/PRESSURE;;;;2;ATR72-500;;;;;;;;;;79;U6578;2;;
;26V10TT4B01;TRANSMITTER-POSITION SYNCHRO;;;;2;ATR72-500;;;;;;;;;;31;F0358;2;;
;2794-901-00-11;PANEL-AC/DC PARAMETER MEASURING;;;;2;ATR72-500;;;;;;;;;;24;F9111;3;;
;2794-901-00-11;PANEL-AC/DC PARAMETER MEASURING;;;;312;ATR42-500;;;;;;;;;;24;F9111;;;
;29100A2440054K;LAMP;;;;2;ATR72-500;;;;;;;;;;33;F0479;2;;
;291-10;LIGHT-REAR NAVIGATION;;;;2;ATR72-500;;;;;;;;;;33;F0479;2;;
;291-21;LIGHT-NAVIGATION,RH;;;;2;ATR72-500;;;;;;;;;;33;F0479;2;;
;291-21;LIGHT-NAVIGATION,RH;;;;312;ATR42-500;;;;;;;;;;33;F0479;;;
;291-31;LIGHT-NAVIGATION,LH;;;;312;ATR42-500;;;;;;;;;;33;F0479;;;
;291-31;LIGHT-NAVIGATION,LH;;;;2;ATR72-500;;;;;;;;;;33;F0479;2;;
;291F01500-001;INDICATOR LEVEL SWITCH;;;;2;ATR72-500;;;;;;;;;;29;A3004;1;;
;291F01500-001;INDICATOR LEVEL SWITCH;;;;312;ATR42-500;;;;;;;;;;29;A3004;;;
;29210A2440055X;LAMP;;;;2;ATR72-500;;;;;;;;;;33;F0479;2;;
;292-13;LIGHT-STROBE;;;;2;ATR72-500;;;;;;;;;;33;F0479;2;;
;292-13;LIGHT-STROBE;;;;312;ATR42-500;;;;;;;;;;33;F0479;;;
;292-13;STROBE LIGHTS;;;;5353;ATR72-600;;;;;;;;;;33;F0479;;;
;292-25;POWER SUPPLY UNIT;;;;5353;ATR72-600;;;;;;;;;;33;F0479;;;
;292-25;POWER SUPPLY UNIT-STROBE LIGHT;;;;312;ATR42-500;;;;;;;;;;33;F0479;;;
;292-25;PSU STROBE LIGHT;;;;2;ATR72-500;;;;;;;;;;33;F0479;2;;
;2936;ACTUATOR-FUEL LP VALVE;;;;2;ATR72-500;;;;;;;;;;28;F0422;2;;
;2936;ACTUATOR-FUEL LP VALVE;;;;312;ATR42-500;;;;;;;;;;28;F0422;;;
;2936;ACTUATOR-FUEL LP VALVE;;;;312;ATR42-500;;;;;;;;;;28;F0422;;;
;2940;ACTUATOR-FUEL CROSSFEED VALVE;;;;2;ATR72-500;;;;;;;;;;28;F0422;2;;
;2995-100-00-11;SHUNT-BATTERY CH/DISCH;;;;2;ATR72-500;;;;;;;;;;24;F9111;2;;
;2LA007417-02;MODULE-EQUIPMENT READING LIGHT;;;;312;ATR42-500;;;;;;;;;;25;D8095;;;
;2LA007417-40;MODULE-EQUIPMENT READING LIGHT;;;;2;ATR72-500;;;;;;;;;;25;D8095;3;;
;2LA007417-60;MODULE-EQUIPMENT READING LIGHT;;;;2;ATR72-500;;;;;;;;;;33;D8095;3;;
;2M100-3S;DRAIN;;;;2;ATR72-500;;;;;;;;;;34;82829;2;;
;2M100-3S;DRAIN;;;;312;ATR42-500;;;;;;;;;;34;82829;;;
;30100022-4;EXTINGUISHER-AUTOMATIC;;;;312;ATR42-500;;;;;;;;;;26;5167;;;
;30100022-4;EXTINGUISHER-AUTOMATIC;;;;2;ATR72-500;;;;;;;;;;26;5167;1;;
;301-1080;SIGN-EXIT,EMER;;;;2;ATR72-500;;;;;;;;;;33;F0656;2;;
;301-1080;SIGN-EXIT,EMER;;;;312;ATR42-500;;;;;;;;;;33;F0656;;;
;301-1206;FLOOD LIGHT-EMER GROUND ILLUMINATION;;;;44;ATR72-200;;;;;;;;;;;F0656;;;
;301-1210;FLOOD LIGHT-EMER PAX STAIR;;;;44;ATR72-200;;;;;;;;;;;F0656;;;
;301-2000;POWER SUPPLY UNIT-EMERGENCY LIGHTING;;;;44;ATR72-200;;;;;;;;;;;F0656;;;
;301-2001;BATTERY-EMERGENCY;;;;44;ATR72-200;;;;;;;;;;;F0656;;;
;301-2120;LENS-EXIT;;;;2;ATR72-500;;;;;;;;;;33;F0656;3;;
;301-2300;BOX ASSY-EMERGENCY LIGHT;;;;2;ATR72-500;;;;;;;;;;33;F0656;2;;
;301-2300;BOX ASSY-EMERGENCY LIGHT;;;;312;ATR42-500;;;;;;;;;;33;F0656;;;
;301-2320;LENS-EXIT;;;;312;ATR42-500;;;;;;;;;;33;F0656;;;
;301-2320;LENS-EXIT;;;;2;ATR72-500;;;;;;;;;;33;F0656;3;;
;301-2400;BOX ASSY-EMERGENCY LIGHT;;;;2;ATR72-500;;;;;;;;;;33;F0656;2;;
;301-2420;LENS-EXIT;;;;2;ATR72-500;;;;;;;;;;33;F0656;3;;
;301-2500;SIGN-EXIT,EMER;;;;2;ATR72-500;;;;;;;;;;33;F0656;2;;
;301-2500;SIGN-EXIT,EMER;;;;312;ATR42-500;;;;;;;;;;33;F0656;;;
;301-2530;INSERT-LIGHTING;;;;312;ATR42-500;;;;;;;;;;25;F0656;;;
;301-2530;INSERT-LIGHTING;;;;2;ATR72-500;;;;;;;;;;25;F0656;3;;
;301-2551;BOX ASSY-EMERGENCY LIGHT;;;;2;ATR72-500;;;;;;;;;;33;F0656;3;;
;301-2551;BOX ASSY-EMERGENCY LIGHT;;;;312;ATR42-500;;;;;;;;;;33;F0656;;;
;301-2560;FRAME ASSY-EMERGENCY LIGHTING;;;;312;ATR42-500;;;;;;;;;;33;F0656;;;
;301-2560;FRAME ASSY-EMERGENCY LIGHTING;;;;2;ATR72-500;;;;;;;;;;33;F0656;3;;
;301-2570;ADAPTER-EMERGENCY LIGHT;;;;2;ATR72-500;;;;;;;;;;33;F0656;3;;
;301-2640;PANEL-ATTENDANT;;;;2;ATR72-500;;;;;;;;;;31;F0656;3;;
;301-2640;PANEL-ATTENDANT;;;;312;ATR42-500;;;;;;;;;;31;F0656;;;
;301-2642;ATTENDANT PANEL;;;;5353;ATR72-600;;;;;;;;;;31;F0656;;;
;301-2650;LENS-EXIT;;;;2;ATR72-500;;;;;;;;;;33;F0656;3;;
;301-2700;FLOOD LIGHT-EMER GROUND ILLUMINATION;;;;2;ATR72-500;;;;;;;;;;33;F0656;1;;
;301-2700;FLOOD LIGHT-EMER GROUND ILLUMINATION;;;;312;ATR42-500;;;;;;;;;;33;F0656;;;
;301-2701;FLOOD LIGHT-EMER PAX STAIR;;;;312;ATR42-500;;;;;;;;;;33;F0656;;;
;301-2701;FLOOD LIGHT-EMER PAX STAIR;;;;2;ATR72-500;;;;;;;;;;33;F0656;1;;
;301-3017;BATTERY-EMERGENCY;;;;2;ATR72-500;;;;;;;;;;33;F0656;2;;
;301-3017;BATTERY-EMERGENCY;;;;312;ATR42-500;;;;;;;;;;33;F0656;;;
;301-3100;POWER SUPPLY UNIT-EMERGENCY LIGHTING;;;;312;ATR42-500;;;;;;;;;;33;F0656;;;
;301-3100;EMERGENCY POWER SUPPLY;;;;5353;ATR72-600;;;;;;;;;;33;F0656;;;
;301-3100;EMER LIGHTING POWER SUPPLY MODULE;;;;2;ATR72-500;;;;;;;;;;33;F0656;1;;
;30180B25-1683;LIGHT-MAIN WHEEL WELL;;;;2;ATR72-500;;;;;;;;;;33;72944;2;;
;30180B25-1683;LIGHT-MAIN WHEEL WELL;;;;312;ATR42-500;;;;;;;;;;33;72944;;;
;3034190;FILTER ELEMENT, OIL PRESSURE;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3034743;FILTER ELEMENT,I.C. OIL SCREEN;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3035681;FILTER, FUEL PUMP;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3036376;FILTER ELEMENT, SCAV CLEANABLE;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3038450;SEAL, HYDRAULIC PUMP MOUNTING;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3038454;FILTER I.C. (FUEL HEATER);;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3038996;KIT, INSPECTION FUEL PUMP;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3039609;EXCITER - IGNITION I.C.;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3040050;KIT FILTR INTERCOMPRESSOR VLV;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3045479-01;GASKET-FUEL MANIFOLD;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3055161-01;IGNITER PLUG I.C.;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3055635-01;EJECTOR, FUEL WASTE;;;;5353;ATR72-600;;;;;;;;;;72;OO198;;;
;3059719;WEBECTM (SUBSCRIPTION FROM PWC);;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3059754-01;ADAPTER Y,FUEL MANFLD SEC;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3059757-01;ADAPTER Y,FUEL MANFLD SEC;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3067556;LAMP;;;;2;ATR72-500;;;;;;;;;;33;F0280;3;;
;3075961-04;VALVE INTERCOMPRESSOR BLEED;;;;5353;ATR72-600;;;;;;;;;;72;OO198;;;
;3076200-08;VALVE ASSY-INTERCOMPRESSOR BLEED;;;;5353;ATR72-600;;;;;;;;;;72;OO198;;;
;309-4326;SWITCH-CONTROL,NORM PITCH TRIM;;;;2;ATR72-500;;;;;;;;;;27;81579;2;;
;3111952-01;FLANGE-BRAKE;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3117178-08;MFC;;;;5353;ATR72-600;;;;;;;;;;72;OO198;;;
;3118091-01;CONTROL,AUTOFEATHER;;;;5353;ATR72-600;;;;;;;;;;72;OO198;;;
;3118263-01;COOLER - OIL;;;;5353;ATR72-600;;;;;;;;;;72;OO198;;;
;3118511-01;FLOW DIVIDER & DUMP VALVE;;;;5353;ATR72-600;;;;;;;;;;72;OO198;;;
;3118642-01;SERVO VALVE;;;;5353;ATR72-600;;;;;;;;;;72;OO198;;;
;3118642-01;SERVO VALVE;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3120213-03;FCU-HYDRO MECHANICAL;;;;44;ATR72-200;;;;;;;;;;;OO198;;;
;3120249-02;PUMP-FUEL;;;;5353;ATR72-600;;;;;;;;;;72;OO198;;;
;3-1518-2;WHEEL-MAIN;;;;312;ATR42-500;;;;;;;;;;32;;;;
;3-1528;WHEEL-NOSE;;;;312;ATR42-500;;;;;;;;;;32;;;;
;31P172-27-1;DE ICER-AIR INTAKE LIP;;;;312;ATR42-500;;;;;;;;;;30;F6101;;;
;31P172-27-1;DE ICER-AIR INTAKE LIP;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;31P172-32-1;DE ICER-AIR INTAKE THROAT,UPPER;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;31P172-33-1;DE ICER-COOLER UPPER DUCT;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;31P172-35-1;DE ICER-AIR INTAKE THROAT,LOWER;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;31P172-35-1;DE ICER-AIR INTAKE THROAT,LOWER;;;;312;ATR42-500;;;;;;;;;;30;F6101;;;
;3202258-2;VALVE CHECK-AIR BLEED;;;;312;ATR42-500;;;;;;;;;;21;70210;;;
;3202258-2;VALVE CHECK-AIR BLEED;;;;2;ATR72-500;;;;;;;;;;21;70210;2;;
;3202260-1;VALVE-CHECK,ECS DISTRIBUTION;;;;2;ATR72-500;;;;;;;;;;21;70210;2;;
;3244102-4;REGULATOR-PRESSURE;;;;2;ATR72-500;;;;;;;;;;21;70210;2;;
;3244102-4;REGULATOR-PRESSURE;;;;312;ATR42-500;;;;;;;;;;21;70210;;;
;3244958-2;PRESSURE REG & S/O VALVE;;;;5353;ATR72-600;;;;;;;;;;36;70210;;;
;3244958-2;VALVE-HP AIR BLEED;;;;312;ATR42-500;;;;;;;;;;36;70210;;;
;3244958-2;VALVE-HP AIR BLEED;;;;44;ATR72-200;;;;;;;;;;;70210;;;
;3244958-2;VALVE-HP AIR BLEED;;;;2;ATR72-500;;;;;;;;;;36;70210;2;;
;3244960-3;VALVE-PACK FLOW CONTROL;;;;44;ATR72-200;;;;;;;;;;;70210;;;
;3244960-3;VALVE-PACK FLOW CONTROL;;;;2;ATR72-500;;;;;;;;;;21;70210;2;;
;3244960-3;PRESSURE REG AND S/O VALVE;;;;5353;ATR72-600;;;;;;;;;;21;59364;;;
;3244960-3;VALVE-PACK FLOW CONTROL;;;;312;ATR42-500;;;;;;;;;;21;70210;;;
;32-158-17-1;DE ICER-LH OUTER WING;;;;312;ATR42-500;;;;;;;;;;30;F6101;;;
;32-158-17-2;DE ICER-RH OUTER WING;;;;312;ATR42-500;;;;;;;;;;30;F6101;;;
;32-158-4-1;DE ICER-LH HORIZONTAL STABILIZER;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;32-158-4-2;DE ICER-RH HORIZONTAL STABILIZER;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;32-158-4-2;DE ICER-RH HORIZONTAL STABILIZER;;;;312;ATR42-500;;;;;;;;;;30;F6101;;;
;32-172-38-1A;DE ICER-LH OUTER WING;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;32-172-38-2A;DE ICER-RH OUTER WING;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;32-172-39-1A;DE ICER-LH OUTER WING;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;32-172-39-2A;DE ICER-RH OUTER WING;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;3289704-1;VALVE ASSY-SHUTOFF;;;;2;ATR72-500;;;;;;;;;;36;70210;2;;
;3289704-1;BLEED AIR SHUTOFF VALVE;;;;5353;ATR72-600;;;;;;;;;;36;70210;;;
;3289704-1;VALVE ASSY-SHUTOFF;;;;312;ATR42-500;;;;;;;;;;36;70210;;;
;3290104-1;BUTTERFLY MODULATING VALVE;;;;5353;ATR72-600;;;;;;;;;;21;70210;;;
;3290104-1;VALVE-HOT BYPASS;;;;312;ATR42-500;;;;;;;;;;21;70210;;;
;3290104-1;VALVE-HOT BYPASS;;;;2;ATR72-500;;;;;;;;;;21;70210;2;;
;3290196-2;VALVE-XFEED,AIR BLEED;;;;2;ATR72-500;;;;;;;;;;36;70210;2;;
;3290196-2;ISOLATION VALVE;;;;5353;ATR72-600;;;;;;;;;;36;70210;;;
;3290196-2;VALVE-XFEED,AIR BLEED;;;;312;ATR42-500;;;;;;;;;;36;70210;;;
;32P158-22-2;DE ICER-CENTER,RH WING;;;;312;ATR42-500;;;;;;;;;;30;F6101;;;
;32P172-42-1;DE ICER-CENTER,LH WING;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;32P172-42-2;DE ICER-CENTER,RH WING;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;32P172-5-1;DE ICER-RH INNER WING;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;32P172-5-2;DE ICER-LH INNER WING;;;;2;ATR72-500;;;;;;;;;;30;F6101;2;;
;35-0A5-2006-011;MULTIFUNCTION COMPUTER;;;;44;ATR72-200;;;;;;;;;;;F6198;;;
;35101-15;ELBOW CONNECTOR-BULKHEAD;;;;2;ATR72-500;;;;;;;;;;36;73168;2;;
;35101-15;ELBOW CONNECTOR-BULKHEAD;;;;312;ATR42-500;;;;;;;;;;36;73168;;;
;351-35848-102;PANEL-CREW ALERTING;;;;312;ATR42-500;;;;;;;;;;31;96182;;;
;351-35848-102;CREW ALERTING PANEL;;;;5353;ATR72-600;;;;;;;;;;31;96182;;;
;351-35848-102;PANEL-CREW ALERTING;;;;2;ATR72-500;;;;;;;;;;31;96182;1;;
;35201-7;ELBOW CONNECTOR-BULKHEAD;;;;2;ATR72-500;;;;;;;;;;36;73168;2;;
;35201-7;ELBOW CONNECTOR-BULKHEAD;;;;312;ATR42-500;;;;;;;;;;36;73168;;;
;35301-139;WIRING SYSTEM-DETECTION;;;;312;ATR42-500;;;;;;;;;;36;73168;;;
;35301-139;WIRING SYSTEM-DETECTION;;;;2;ATR72-500;;;;;;;;;;36;73168;2;;
;35518-3-310;ELEMENT-SENSING,AIR LEAK DETECTION;;;;2;ATR72-500;;;;;;;;;;36;73168;2;;
;35530-2-310;ELEMENT-SENSING,AIR LEAK DETECTION;;;;2;ATR72-500;;;;;;;;;;36;73168;2;;
;35540-2-310;ELEMENT-SENSING,AIR LEAK DETECTION;;;;2;ATR72-500;;;;;;;;;;36;73168;2;;
;35544-3-310;ELEMENT-SENSING,AIR LEAK DETECTION;;;;2;ATR72-500;;;;;;;;;;36;73168;2;;
;35567-2-310;ELEMENT-SENSING,AIR LEAK DETECTION;;;;2;ATR72-500;;;;;;;;;;36;73168;2;;
;35592-3-310;ELEMENT-SENSING,AIR LEAK DETECTION;;;;2;ATR72-500;;;;;;;;;;36;73168;2;;
