Fld_Company_ID;Company_Old_Id;Fld_Company_Name;Fld_Company_Rating_ID;delete
5184;;L & H Trading GmbH;;FAUX
3031;;L & M AVIATION;;FAUX
2037;;L J. WALCH CO. INC.;;FAUX
4521;;L P Bussiere Corp;;FAUX
987;1147566781;L.M Associat;;FAUX
3159;;L.S.E.;;FAUX
2150;;L3 Communication (MF);;FAUX
1619;1587;L3 Communications  - Recorder;;FAUX
582;2136405363;L3 Communications - Ft. Lauderdale;;FAUX
5187;;L-3 Communications Avionics Systems;;FAUX
3096;;L-3 Communications Vertex Aerospace;;FAUX
5171;;La Costeña;;FAUX
153;836;LAB FLYING SERVICE INC.;;FAUX
733;1095;LABINAL - Messier-Bugatti;;FAUX
272;-39979338;LAB-TAT use Sabena Tech;;FAUX
1625;1593;LAD Aviation Ltd;;FAUX
3393;;Lagun Air;;FAUX
4138;;LAKEVIEW INDUSTRIES, INC.;;FAUX
2219;;LAM MOZAMBIQUE;;FAUX
155;841;LAN Airlines S.A. - Chile;;FAUX
2401;;LANDMARK AVIATION = GARRETT GENERAL AVIATION SVCS.;;FAUX
1943;574060476;LANDMERK;;FAUX
235;1550;LANGER Aviation;;FAUX
374;551;LAO AIRLINES;;FAUX
749;373;LAPA - Lineas Aereas Privadas Argentinas;;FAUX
2586;;LARRUCE AIRCRAFT PARTS;;FAUX
3746;;LAS Aerospace;;FAUX
3677;;LaSalle Electric;;FAUX
3345;;LASER AIRLINES;;FAUX
3153;2136405373;LATECOERE AEROSERVICES;;FAUX
3152;;LATelec;;FAUX
4246;;Latin Air Support;;FAUX
1561;746813440;LAUDA - LIVINGSTON;;FAUX
1217;466;LAUDA AIR - Austrian Airlines;;FAUX
822;1027429692;LC Aviation;;FAUX
1467;1370;LCE C/O TACA INTL AIRLINES;;FAUX
3263;;LCI;;FAUX
2735;;LE BOZEC FILTRATION (MF);;FAUX
16;2071105480;Le Joint Français;;FAUX
2564;;LEACH EUROPE INTL (MF);;FAUX
543;1125;LEACH INT. EUROPE;;FAUX
3145;;Lead Aviation;;FAUX
4219;;Lear Air Inc.;;FAUX
269;-75816098;LEARJET - BOMBARDIER;;FAUX
1979;1008151397;LEASE CORPORATION INTERNATIONAL;;FAUX
2536;;LEE AIR CO.;;FAUX
4251;;Legend Aerospace, Inc;;FAUX
4616;;Lehman Airgroup;;FAUX
3303;;Lekaz technologies;;FAUX
1137;-327315479;LEKI AVIATION A/S (DK);;FAUX
294;2136404999;Leki Aviation PTE Ltd;;FAUX
1252;1025;LEKI AVIATION Spain - Closed;;FAUX
264;-104025540;Leki Aviation UK;;FAUX
3228;;Leki Aviation USA;;FAUX
2572;-918187793;LEM Industries (MF);;FAUX
2474;;LENTERN (MF);;FAUX
2768;;LENTERN Int'l (MF);;FAUX
3207;;LES MODELES Français;;FAUX
5044;;Let’s Fly;;FAUX
710;1056;LEWIS;;FAUX
2209;;LEWIS (MF);;FAUX
120;288;LFH;;FAUX
2616;;LG Aviation;;FAUX
1061;220;LGW;;FAUX
1539;988620400;LHC;;FAUX
652;1220;L'HOTELIER;;FAUX
2524;;L'HOTELLIER (MF);;FAUX
1239;679;Liat Airlines Antigua;;FAUX
4493;;liberty helicopters;;FAUX
3221;;LIBRE;;VRAI
2318;;Libyan Airlines;;FAUX
920;-1138432516;Lider Taxi Aero;;FAUX
2007;;LIEBHERR AEROSPACE (MF);;FAUX
829;1117;LIEBHERR AEROSPACE FCE*;;FAUX
231;1546;LIEBHERR Aerospace Saline Co.;;FAUX
1251;1024;LIEBHERR-AEROSPACE GMBH;;FAUX
546;1208;LIEBHERR-AEROSPACE(REP);;FAUX
925;-1115852987;Light Aero Spares;;FAUX
3987;;Lighthouse Aviation Industries;;FAUX
138;2136405111;LIMA TECH;;FAUX
2523;;Limco Airepair Tulsa;;FAUX
2269;;LIMESS AVIATION (MF);;FAUX
1687;1187;LINDAIR;;FAUX
3785;;LINEAS AEREAS AZTECA;;FAUX
748;372;Lineas Aereas Entre Rios;;FAUX
2485;;LINK AVIATION (MF);;FAUX
3578;;Linkair Express;;FAUX
2992;;Lion Air;;FAUX
1590;993623994;LITEF GmbH;;FAUX
2832;;LITTON-Northrop Grumman;;FAUX
2062;;Littoral Airlines;;FAUX
3768;;LIVE DNS;;FAUX
523;1028638109;LJF - Le Joint Français;;FAUX
233;1548;LKD Aerospace;;FAUX
2769;;LKD Ltd (MF);;FAUX
516;923;LLOYD AEREO BOLIVIANO - LAB;;FAUX
3537;;LM AEROSPACE INC.;;FAUX
2990;;LMI AEROSPACE;;FAUX
3546;;LNT Aviation Ltd;;FAUX
2888;479065213;LOCTITE LUMINESCENT SYS (MF);;FAUX
1268;1102;LOGAMAT S.A.;;FAUX
395;293;LOGANAIR, Ltd;;FAUX
2739;;LOGIC (MF);;FAUX
1852;1055;LOGIC S.p.A.;;FAUX
2019;;Logicstic Experts;;FAUX
2208;;LOGISTECHS;;FAUX
4415;;Logistic Experts,L.L.C.;;FAUX
1732;2136405079;LOGIX CORPORATION;;FAUX
2075;;Lone Wolf Aviation;;FAUX
1937;536028979;LORI Inc;;FAUX
5131;;LOT Aircraft Maintenance Services;;FAUX
1493;127;LOT Polish airlines;;FAUX
5047;;Lotus Air;;FAUX
513;1412;LOXO;;FAUX
3824;;LRE Systems;;FAUX
1331;1519;LRT.Inc;;FAUX
2551;;LTA - Linea Turistica Aereotuy;;FAUX
3195;;LTC Logistic Transit Cargo Intl;;FAUX
1980;1014818108;LTE INTL;;FAUX
4666;;LTR PTE LTD;;FAUX
2776;;LTU;;FAUX
1862;1163;LUCAS AEROSPACE;;FAUX
1706;1034767815;Lucas Aerospace - Montreal;;FAUX
1386;1061207906;LUCAS Aerospace Ltd-TRW;;FAUX
4574;;Ludwig & Associates;;FAUX
3001;;LUFTHANSA AERO;;FAUX
2136;;LUFTHANSA BOMBARDIER AVIATION;;VRAI
3220;;LUFTHANSA CARGO;;FAUX
1532;960206509;Lufthansa Cityline;;FAUX
5169;;Lufthansa Technik Budapest Ltd.;;FAUX
4917;;Lufthansa Technik Component Services;;FAUX
1671;1400;Lufthansa Technik Logistik;;FAUX
2363;;Lufthansa Technik Philippines;;VRAI
4347;;Lufthansa Technik Shenzhen;;FAUX
2907;2088983122;Lufthansa Technik Switzerland;;FAUX
3688;;LUFTHANSA TECHNIK TULSA;;FAUX
2929;;LUMAR Aviation;;FAUX
876;-1793084926;Luton Int'l Aerospace Ltd;;FAUX
441;1319;LUX AEROSPACE;;FAUX
750;377;LUXAIR S.A.;;FAUX
2702;;LUZAIR;;FAUX
4572;;LW Aerospace Solutions;;FAUX
104;265;LYON Maintenance;;FAUX
3771;;M & A AIRCRAFT SERVICES;;FAUX
2091;;M International Export;;FAUX
1366;1038404751;M&M AEROSPACE;;FAUX
86;2136405151;M.A.S INC;;FAUX
1681;1475;M.C.M. MAINT. CENTER;;FAUX
4325;;M.J.L. Aircraft Parts Unipessoal;;FAUX
4004;;M.S.I. GmbH & Co KG;;FAUX
3489;;M2K Aerospace;;FAUX
2962;;M7 Aerospace;;FAUX
950;-944607422;MAC Aviation;;FAUX
2312;;Macair Airlines;;FAUX
194;1259;Macedonian Airlines (MAT);;FAUX
3143;;MACH;;FAUX
3996;;MACH 2 Corp.;;FAUX
4846;;MACQUAIRE AIRFINANCE;;FAUX
436;1046;MADELEC AERO;;FAUX
2957;;MADISON AIR PTS & SUPPLY;;FAUX
1201;46;MADRID AEROSPACE SERVICES;;FAUX
4745;;MAE - MALI AIR EXPRESS;;FAUX
4076;;Maer Fastener;;FAUX
1233;495;MAERSK AIR;;FAUX
1408;1506;MAFELEC;;FAUX
4989;;MAG Aviation Services;;FAUX
1604;1739629170;MAGELLAN AV SV - Ireland;;FAUX
3230;;MAGELLAN AV. SV. - USA;;FAUX
3808;;Magna Tech Aviation;;FAUX
2142;;MAGNAGHI MILANO (MF);;FAUX
44;863;Magnaghi-Aeronautica;;FAUX
2185;;MAGNUM Airdynamics;;FAUX
3214;;MAGNUM Aviation;;FAUX
4282;;Maintenance Center Munich;;FAUX
4819;;Maintenance Support Manager;;FAUX
4818;;Maintenance Support Manager;;FAUX
57;2136405169;MAIRAON Aviation;;FAUX
3744;;Majestic Aerospace;;FAUX
5140;;Majestic Air;;FAUX
847;816;MALAYSIA AIRLINES;;FAUX
4971;;Maldivian;;FAUX
1944;579174521;MALEV EXPRESS / Group Malev;;FAUX
1510;303;MALEV Hungarian Airlines;;FAUX
379;567;MALMO AVIATION;;FAUX
5163;;Man and Van Exeter;;FAUX
1770;1204;MAN AVIATION;;FAUX
4795;;Managed Asset Services Limited;;FAUX
2643;;MANASCO (MF);;FAUX
1350;114;MANDALA Airlines;;FAUX
995;1237796037;Mandarin Airlines;;FAUX
5017;;Maniz Base;;FAUX
4388;;Mantor Aviation;;FAUX
2552;;MARATHON (MF);;FAUX
810;1020953949;March Aviation Inc.;;FAUX
1768;1202;MARILAKE INSTR. LTD;;FAUX
609;350;MARITN E SAFETY AGENCY;;FAUX
2746;;Marketing 2000 Group;;FAUX
639;1304;Marseille Aero Service;;FAUX
2784;;MARSHALL AEROSPACE LTD;;FAUX
3181;;Martek Power Abbott;;FAUX
2533;;MARTIN Services;;FAUX
1240;905;MARTINAIR;;FAUX
5114;;MAS Engineering & Maintenance;;FAUX
4042;;MASCO - Mideast Aircraft Services;;FAUX
3904;;Masco SVC Corp;;FAUX
5158;;Masomi General Trading;;FAUX
642;1307;MASON - Esterline;;FAUX
1565;776444515;MASTER Air Corp;;FAUX
3265;;MASTER Air Parts;;FAUX
1304;1427;MASWINGS;;FAUX
4783;;Mat Aviation;;FAUX
4914;;MATERIALS;;FAUX
2247;;MATRIX;;FAUX
2017;;Matsushita Avionics Systems;;FAUX
4143;;Mauritania Airways;;FAUX
4792;;Mavana Heli Support;;FAUX
4555;;Maven Engineering Corporation;;FAUX
3972;;Max Accessories, Inc;;FAUX
1158;1008834311;Max Aerospace & Aviation;;FAUX
1138;-318892368;MAX AIR;;FAUX
4152;;Max Avionics, LLC;;FAUX
4926;;Max Power;;FAUX
1931;516125607;MAXCRAFT Avionics;;FAUX
4843;;Maximum Aero Support;;FAUX
4860;;Maximus Air Cargo;;FAUX
1260;542;MBA;;FAUX
3318;;Mc donald industries purchasing services LTD;;FAUX
30;2136404879;MDC Aircraft Services;;FAUX
3188;;MDC Aviation;;FAUX
4903;;MDG AIRLINE SERVICES;;FAUX
3718;;MDLR Airlines (P) Ltd;;FAUX
5069;;Meca Airways;;FAUX
3219;;MECANEX USA Inc.;;FAUX
2292;;Mechtronix Systems;;FAUX
2889;-52672518;MECTRON IND (MF);;FAUX
852;1140;MED AIRLINES;;FAUX
726;1088;MED AIRLINES S.P.A.;;FAUX
4047;;Med Airways (formerly Flying Carpet);;FAUX
1771;1205;MED-AIR inc;;FAUX
2530;;Medavia Co. Ltd.;;FAUX
357;2136404950;MedCraft, INC;;FAUX
2349;-356775289;Mediterranean Aviation Co;;FAUX
2677;;MEDSAK INC;;FAUX
2783;;Meelad Air S.A.;;FAUX
4268;;Mega Airlines Solutions;;FAUX
267;-96721167;Meggit Safty Sys.;;FAUX
960;-865171280;Meggitt Aircraft Braking Systems;;FAUX
4285;;Meggitt Fluid Controls-Dunlop Equ' & Serck;;FAUX
4028;;Meggitt PLC;;FAUX
2562;;MEL Aviation Limited;;FAUX
3322;;Memphis Aircraft Parts;;FAUX
251;-151520111;Memphis Group;;FAUX
2186;;MENAJET;;FAUX
4515;;Menzies Cargo;;FAUX
877;-1791506402;Mercaaero Ltda;;FAUX
4643;;Mercatus Aerospace;;FAUX
3788;;Mercs Aviation Services;;FAUX
1073;996130810;Mercury Int'l Ltd/MDC;;FAUX
3336;;MERCURY Trading;;FAUX
304;2136404919;Merex Inc;;FAUX
397;1908001361;Meridian Aviation Services;;FAUX
603;342;MERIDIANA;;FAUX
1824;1536266613;Merit Aerospace;;FAUX
3820;;Meritt Aviation;;FAUX
1774;1274;MERKULOW sarl;;FAUX
2518;;MERL (MF);;FAUX
1338;97;Merpati Nusantara Maintenance Facility;;FAUX
5005;;MERSEN France Amiens S.A.S.;;FAUX
502;2136405038;MESA AIRLINES;;FAUX
3848;;MESA Portugal;;FAUX
2723;;Mesaba Airlines;;FAUX
4472;;mesco airlines;;FAUX
249;-183699048;Messier Bugatti;;FAUX
4265;;Messier Bugatti Systems INC.;;FAUX
706;1015;MESSIER Dowty;;FAUX
2279;;MESSIER Services America;;FAUX
3819;;Messier Services Americas SA;;FAUX
1955;2088983142;Messier-Dowty;;FAUX
3225;;METAXAS Aerosupply;;FAUX
22;2111774866;Metro Parts;;FAUX
349;2136404942;Metrologist;;FAUX
894;-1316770608;Metropolis;;FAUX
3045;;METROTECH Sud;;FAUX
2747;;MEX - Mocambique Expresso;;FAUX
1030;701;MEXICANA DE AVIACION S.A. DE C.V.;;FAUX
695;1003;MEYER TOOL Inc.;;FAUX
3989;;MGM Aviation;;FAUX
2539;;MGT Trading;;FAUX
1290;1458;MHD INTERNATIONAL AVIATION;;FAUX
5034;;mhd rockland;;FAUX
2322;;MIAMI AVIATION CORP (MF);;FAUX
1573;1574;MIAMI AVIATION SERVICE INC;;FAUX
48;2136405160;MIAMI INTER AIR INC;;FAUX
1427;2136405053;Michelin;;FAUX
601;-1905473401;Micro Miniature Bearing;;FAUX
2890;-136101133;MICROPUMP (MF);;FAUX
1377;1040304260;MICROTECNICA - Divisione Magnaghi Brugherio;;FAUX
1914;1620;Microtecnica S.r.l;;FAUX
3351;;MID CANADA MOD CENTER;;FAUX
2754;;MidAmerican Aerospace;;FAUX
3146;;MIDATLANTIC AIRWAYS;;FAUX
2650;;MIDCOAST (MF);;FAUX
807;999;MIDCOAST Aviation;;FAUX
2724;;MID-CONTINENT Instrument Co (MF);;FAUX
3933;;MIDDLE EAST AIRLINES;;FAUX
1434;1008163178;Middleast INTL Aviation;;FAUX
4859;;MIDEX AIRLINES;;FAUX
662;1230;MIDWAY Aircraft Instrument Co;;FAUX
767;420;MIDWAY AIRLINES Corp;;FAUX
1854;1155;MIDWEST Aero Support;;FAUX
459;2136404900;Midwest Aerospace;;FAUX
141;2136405114;Midwest Airlines;;FAUX
5054;;Midwest Aviation;;FAUX
2149;;Mightymouse Aviation;;FAUX
4054;;Mihin Lanka PVT, LTD;;FAUX
2969;;MILES Aviation;;FAUX
4588;;Military & Aviation Spares;;FAUX
1449;1351;MILLENIUM air support, inc.;;FAUX
1103;-631708674;Millennial Technologies;;FAUX
583;-2055958108;Millennium International;;FAUX
951;-943356407;Milliard Intl;;FAUX
993;1224940340;Millville Jet Center;;FAUX
321;2136404968;MILSPEC Services;;FAUX
4270;;Miltechnologies;;FAUX
41;848;MINERVA AIRLINES;;FAUX
4254;;Mingo Aerospace LLC.;;FAUX
1749;1518;Miniliner;;FAUX
3853;;Mint-Airways;;FAUX
1173;1015228149;MIRAJ Corp;;FAUX
1529;923072416;MIRAJ uk Ltd;;FAUX
574;-2132900280;MISA AIR;;FAUX
604;343;MISTRAL AIR;;FAUX
262;-114361454;Mitchell Aircraft Spares;;FAUX
2320;;Mitchell Aircraft Spares-UK;;FAUX
1702;1493;MITEM;;FAUX
2825;;MK AIRLINES;;FAUX
2463;;MNG Airlines;;FAUX
4967;;Mocambique Expresso;;FAUX
1991;;MOCKING LIZARD LLP;;FAUX
2486;;MONARCH AIRCRAFT ENGINEERING;;FAUX
34;2136404884;Monarch Airlines;;FAUX
3394;;Mongolian Airlines MIAT;;FAUX
2891;-19327304;MONOGRAM (MF);;FAUX
2863;;MONOGRAM SANITATION (MF);;FAUX
558;-1674854726;Monogram systems;;FAUX
4381;;Montain Aerospace Inc;;FAUX
632;2608517;MONTENEGRO AIRLINES;;FAUX
289;2136404993;MONTEVA AVIATION GROUP;;FAUX
2577;;MONTGOMERY Sys Tech (MF);;FAUX
1025;659;MONTSERRAT AIRWAYS;;FAUX
1728;2136405075;MOOG AIRCRAFT GROUP;;FAUX
1946;2088983133;MOOG AIRCRAFT GROUP (MF);;FAUX
1119;-505049590;Mopelec;;FAUX
1458;1360;MORGANITE ELECTRICAL CARBON LIMITED;;FAUX
3436;;MORNINGSTAR AIR EXPRESS;;FAUX
1039;739;MOUNT COOK AIRLINE;;FAUX
4382;;MOUNTAIN AEROSPACE;;FAUX
310;2136404927;Mountain Air Cargo;;FAUX
3940;;Mountain Aircraft Services;;FAUX
780;442;MOUNTAIN WEST;;FAUX
4188;;MP AIRCRAFT ENTERPRISES;;FAUX
2904;2088983114;MPC Products / Woodward;;FAUX
1640;1608;MPS Logistics;;FAUX
3956;;Mro Alliance;;FAUX
3521;;MS COMPOSITE;;FAUX
1289;1457;MSI Aircraft Maintenance Services (MSI Gmbh&Co.KG);;FAUX
1274;1108;MSI WINGS;;FAUX
3918;;M-Star;;FAUX
4991;;MTG Aerospace;;FAUX
2418;;MT-PROPELLER GERD MUEHLBAUER (MF);;FAUX
1642;817170331;MTU Maintenance;;FAUX
4961;;MTU Maintenance-Canada;;FAUX
3033;;MTW AEROSPACE;;FAUX
633;4567306;Muirhead Avionics;;FAUX
4962;;Muirhead Avionics (Do not use Duplicate);;FAUX
1234;496;MUK AIR AS;;FAUX
5056;;Multi Pacific California;;FAUX
1700;1491;MultiFlight;;FAUX
2152;;Multi-Pacific International;;FAUX
3690;;Multi-Trading Corp.;;FAUX
4827;;Murrieta Aerospace;;FAUX
473;2136405005;Muvmo;;FAUX
2190;;My Travel Engineering;;FAUX
287;28;MY WAY AIRLINES;;FAUX
2590;;myair.com Spa;;FAUX
4015;;Myanma Airways;;FAUX
1035;714;Myanmar Airways International;;FAUX
3518;;MYLES AVIATION;;FAUX
4633;;myTECHNIC Aircraft MRO Services;;FAUX
352;2136404945;N.A.S International;;FAUX
2371;;NAASCO Northeast Corp.;;FAUX
1699;1490;NAC - use NORDIC AVIATION CONTRACTOR;;FAUX
4006;;Nadella;;FAUX
610;351;NAGASAKI AIRWAYS;;FAUX
2844;;NAKA NIHON;;FAUX
611;352;NAL NAKA NIHON AIR LINE;;FAUX
2727;;NAMS - Norton Aircraft Maintenance Services Inc.;;FAUX
3528;;Nantes Aero use ATLANTIC AIR INDUSTRIES;;FAUX
5156;;NAS Aerospace Repairs, Inc.;;FAUX
2323;;NAS AIR;;FAUX
1912;1618;NAT Aviation;;FAUX
4523;;National Aerotech;;FAUX
1348;112;NATIONAL AIR CHARTER;;FAUX
2394;;NATIONAL AIR SERVICES - NAS;;FAUX
857;1537;National Airlines;;FAUX
1440;1019042540;National Airways Corp;;FAUX
5178;;National Flight Services, Inc.;;FAUX
3296;;NATIONWIDE AIRLINES;;FAUX
3417;;Native American Industries;;FAUX
4760;;NatureAir S.A.;;FAUX
3952;;Navy Aerospace (N.A.S);;FAUX
1745;1514;Nayak Aircraft Service GmbH & Co. KG;;FAUX
2798;;Nayak Aircraft Service Netherlands B/V.;;FAUX
4820;;Nayak Aircraft Services Italy;;FAUX
2678;;NAYSA;;FAUX
4238;;nba aviation;;FAUX
2309;;NC Aerospace;;FAUX
694;1002;NEC AERO;;FAUX
1886;993123376;NECON AIR;;FAUX
4864;;NedAero Components B.V.;;FAUX
3116;;Nell Joy Industries;;FAUX
1794;1294;Neos;;FAUX
1105;-628748666;Nepal Airlines;;FAUX
1237;673;NEPC AIRLINES;;FAUX
4235;;Nesconset Aviation;;FAUX
5002;;Nesma Airlines;;FAUX
3237;;NETJET Europe;;FAUX
4343;;Netria Corp;;FAUX
887;-1397131690;New Age Trade;;FAUX
1125;-468001381;New air International;;FAUX
3942;;New Generation Aerospace;;FAUX
3913;;New Generation Aircraft Services, Inc.;;FAUX
3850;;New Global Aviation;;FAUX
4702;;New Line Aviation;;FAUX
1873;862088333;NEW MARKET ALLIANCE;;FAUX
481;2136405013;New Market Alliance NY;;FAUX
3483;;NEW Resources Aviation;;FAUX
959;-888373111;Newamerica FL;;FAUX
270;-65086798;NEWCAL Aviation;;FAUX
3906;;Newcastle Aviation Partners, LLC;;FAUX
2972;;Newco Aviation Service;;FAUX
3477;;NEWJET ENGINE SERVICES;;FAUX
2797;;Newmark Aerospace Pte;;FAUX
1820;1495592306;NEWPORT AERONAUTICAL SALES;;FAUX
4097;;Newtex Airparts;;FAUX
4321;;NEXTJET;;FAUX
3058;;NEXUS INC;;FAUX
4784;;NHE Trading Sarl;;FAUX
1093;-751348775;Niacc-Avitech Technology;;FAUX
2082;;NI-CAD Sys (MF);;FAUX
4697;;Nice Helicopteres;;FAUX
5071;;Nigerian Air Force;;FAUX
2324;;night hawk;;FAUX
1444;1344;NIKI LUFTFAHRT;;FAUX
4929;;Nile Air;;FAUX
2135;;Nimda Aviation;;FAUX
4906;;Nippon Cargo Airlines Co., Ltd. (NCA);;FAUX
2413;;NK Air;;FAUX
345;2136404992;NKK Switch;;FAUX
2965;;Nobel Electronics;;FAUX
3238;;Noble Eagle;;FAUX
1950;2088983137;Nohmi Bosai (MF);;FAUX
1667;1395;Nok Airlines;;FAUX
4454;;Noordzee Helikopters Vlaanderen;;FAUX
820;1026403001;NORCATEC LLC;;FAUX
620;1632;NORCO INC;;FAUX
547;1209;NORCROSS AIR INC;;FAUX
1632;1600;NORDAM;;FAUX
13;2024853055;Nordam Transparency Europe;;FAUX
1547;582739553;Nordic Aviation Capital A/S;;FAUX
2040;;Nordic Solutions Air (Avion Express);;FAUX
3223;;Nord-Micro;;FAUX
3879;;NORESTE;;FAUX
2622;;NORMALAIR GARRETT (MF);;FAUX
1760;1176;Normalair Garrett-Honeywell Bournemouth;;FAUX
1266;1100;NORMALGLEN;;FAUX
5105;;Norman Lamps, Inc;;FAUX
2069;;Norrlandsflg;;FAUX
1849;1052;Norrønafly Propeller & Parts;;FAUX
3424;;Norse Air;;FAUX
4992;;North Air Helicopters - Nordurflug;;FAUX
4095;;North American Aircraft Srvcs;;FAUX
1462;1364;North American Spares Ltd.;;FAUX
1789;1289;North Bay Aviation;;FAUX
3530;;North Cariboo Air;;FAUX
1235;498;NORTH FLYING;;FAUX
463;2136404904;NORTH STAR AEROSPACE;;FAUX
3486;2136405364;North Star Composites;;FAUX
125;2136405098;North Winds;;FAUX
2372;;NORTHEAST AERO COMPRESSOR CORP.;;FAUX
3395;;Northeast airlines Fujairah;;FAUX
2967;;Northern Air Cargo;;FAUX
3533;;Northern Aircraft parts;;FAUX
3203;;Northern Aviation;;FAUX
1846;20869653;Northern Avionics;;FAUX
1660;1006793889;Northern Flights Airspares;;FAUX
489;2136405025;Northrop Grumann Corporation;;FAUX
487;2136405023;NORTHROP GRUMMAN CORPORATION*;;FAUX
2299;;NORTHSTAR AEROSPACE;;FAUX
2581;;Northwest Air Leasing;;FAUX
296;2136404910;Northwest Airlines;;FAUX
2205;;Northwest Aviation Services;;FAUX
2679;;NORTHWEST Int'l INDUSTRIES (MF);;FAUX
295;2136405000;NORTHWINGS ACCESSORIES / Heico;;FAUX
3003;;NORTON;;FAUX
1798;1298;NORWEGIAN AIR SHUTTLE;;FAUX
2020;;NOUVELAIR TUNISIE;;FAUX
4397;;Nouvelle Air Affaires Gabon;;FAUX
4039;;Nova Airline;;FAUX
2188;;NOVATRONICS;;FAUX
2369;;NRG Aerospace;;FAUX
911;-1196521906;NSA;;FAUX
503;2136405040;NTE aviation;;FAUX
3006;;NUSANTARA TURBIN & PROPU;;FAUX
699;1007;NYCO;;FAUX
1174;1015835580;NYF Corporation;;FAUX
4802;;O.G AVIATION INC;;FAUX
4115;;O.M.A. S.P.A.;;FAUX
731;1093;OAKENHURST;;FAUX
1009;1377763988;OAKENHURST A/C services LTD;;FAUX
325;2136404972;OCAM;;FAUX
1827;1547554549;OCEAN AIR;;FAUX
2973;;OCEAN AIRWAYS;;FAUX
5126;;OCEANA AIRWAYS CORP;;FAUX
472;2136405004;Octagon Aerospace;;FAUX
3782;;OCTAGON Industries;;FAUX
2599;;OEM;;FAUX
253;-148141090;OEM Aviation Sales;;FAUX
4734;;OEMServices;;FAUX
623;1635;OFEK AVIATION;;FAUX
91;2136405156;OGMA;;FAUX
4335;;OH Capital Assets;;FAUX
2325;;OK TURBINES (MF);;FAUX
2908;2088983129;OLAER;;FAUX
5162;;OLAM Partners - MODULASSUR;;FAUX
2757;;OLT - Ostfriesische Lufttransport;;FAUX
2475;;Olympic Aerospace;;FAUX
7;1983039312;Olympic Air SA (BQQA);;FAUX
831;585;OLYMPIC Airlines (PANTHEON AIRWAYS);;FAUX
1420;2136405046;Olympic Airways C/O Menzies Cargo Svces;;FAUX
1345;109;OLYMPIC Aviation S.A.;;FAUX
971;140;OMAN AIR;;FAUX
4711;;OMEGA AEROSPACE;;FAUX
598;-1939586558;OMEGA Aerospace Suppliers;;FAUX
4374;;Omega Airtrans;;FAUX
588;-2003211741;OMEGA AVIATION SVCS;;FAUX
4845;;OMEGA Industries SAS;;FAUX
2398;;OMNI AIR INTL;;FAUX
980;1301;OMNI AVIATION;;FAUX
1322;347193213;OMNIA Inc;;FAUX
2212;;OMNIGAS SYS (MF);;FAUX
3908;;One Source Aerospace;;FAUX
61;2136405126;onur air;;FAUX
2580;;OPAIR;;FAUX
2996;;Optimum Aerospace Supplies;;FAUX
3571;;Optimus Aerospace;;FAUX
471;2136405003;Orange Aircraft Leasing;;FAUX
2308;;Orex Orbit Express Airlines;;FAUX
3338;;Orient Thai Airlines;;FAUX
4969;;Oriental Air Bridge Co.;;FAUX
521;1028097608;Origin Pacific  Airways;;FAUX
673;169124748;Origin Pacific Airways*;;FAUX
5195;;Orion Aerospace Svc;;FAUX
2294;;Orion Air;;FAUX
2633;;Orion Air (spain);;FAUX
3729;;Orix Aviation Systems;;FAUX
1829;1572990346;ORKAL IND;;FAUX
3775;;Osterman Helicopter A B Euro Air;;FAUX
1399;2136404896;Osylim Aviation;;FAUX
2682;;OTS - Air Transport Service;;FAUX
3774;;OTTO Engineering;;FAUX
4330;;OUTER MARKER GROUP;;FAUX
2167;2088983110;OVERLAND AIRWAYS;;FAUX
3493;;OWL AEROSPACE, INC.;;FAUX
1453;1355;OXFORD AVIATION LTD;;FAUX
1746;1515;P & L SALES;;FAUX
1644;1019807756;P & R Trading;;FAUX
3544;;P&A Enterprise;;FAUX
245;-190604134;P&W Component Solutions;;FAUX
2004;;P&WC;;FAUX
4442;;P.L.P. Spares/Investments,Inc.;;FAUX
2061;;P3 aviation;;FAUX
178;1243;PA International Inc;;FAUX
1357;1036655473;PAC AIR;;FAUX
3293;;PACE Aviation  ltd;;FAUX
1633;1601;Pace Enterprises;;FAUX
14;2039353710;Pacific Aero Tech. Inc;;FAUX
4003;;Pacific Aerospace;;FAUX
4933;;Pacific Aerospace Resources & Technologies;;FAUX
4077;;PACIFIC AIR INDUSTRIES;;FAUX
3413;;Pacific Air Resources;;FAUX
4658;;Pacific Air Supplies & Services (S) Pte Ltd;;FAUX
2373;;PACIFIC AIRLINES;;FAUX
4390;;Pacific Airparts;;FAUX
2380;;Pacific Aviation Group;;FAUX
3430;;Pacific Avionics & Instrument;;FAUX
605;346;PACIFIC COASTAL AIRLINES;;FAUX
1941;552002970;Pacific Hydraulic Sys.- MWA;;FAUX
2819;;Pacific Oil Cooler Service, Inc.;;FAUX
2728;2136405210;PACIFIC Propeller;;FAUX
164;1132;Pacific Scientific;;FAUX
1448;1350;PACIFIC SOUTHWEST INSTRUMENTS;;FAUX
2488;;PACIFIC SUN AIRWAYS;;FAUX
3707;;Pacific Turbine Brisbane Ltd.;;FAUX
4987;;Packaging Systems Inc.;;FAUX
2291;;PAI Canada, Inc;;FAUX
4087;;Pakistan Aviation Engg Svcs;;FAUX
970;139;PAKISTAN x2 see PIA;;FAUX
3895;;PAL Express;;FAUX
2547;1761018065;PALL AEROPOWER (MF);;FAUX
4218;;Palm Aerospace;;FAUX
4730;;Pamir Airways;;FAUX
