Fld_Part_ID;Fld_Part_Nbr;FLD_PART_DESC;NHA (Next Higher Assy);Fld_Part_MFG;Fld_Part_MFG_Old;Fld_AC_ID;Fld_AC_ID;Fld_Old_LP;Fld_Part_List_Price;Fld_Part_Price_Currency_ID;Fld_Part_LP_Date;Fld_Remark;status;alt_pn;Fld_Add_PN_Date;aci_contact_entry;ata_chapter;CAGE#;"Essentiality Category, 1=1; 2= 2 3= 3";OEM;MOQ
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-4;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-4;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;VT477-3;INDICATOR-QUANTITY FOR A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;764711A;ACTUATOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;C19BQ0014;RESERVOIR-HYDR FOR A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;QA05604;FILTER-LP FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;70400;VALVE-RELIEF FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV64-10;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-4;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;QA06304;FILTER-HP FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-8;CHECK VALVE INLINE FOR A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV66-1;CHECK VALVE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;114151004;VALVE-RELIEF;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;BHC1060-04;VALVE-PRIORITY;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;SB209L1A1-1483;HYDRAULIC ACCUMULATOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;HTE510016;VALVE-GAS CHARGING;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;18330904-2;GAUGE-NITROGEN PRESSURE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;50-2-3100-00;SWITCH-PRESSURE,HYDRAULIC;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;693335;ELECTRIC PUMP;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;QA05797;FILTER-LP FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;70200;VALVE-2/2-WAY MANUAL BLEED;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-4;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV64-10;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;S4-3500711;GSM MANIFOLD;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;S4-3400950-06;VALVE-3/2 WAY,HYDR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;50-2-3100-00;SWITCH-PRESSURE,HYDRAULIC;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;71190400010NC0A;VALVE-SAMPLING;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;C82LL0010;VALVE-DRAIN FOR A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;TM113-1;TRANSDUCER AND SWITCH-TEMPERATURE FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;18301905-1;GAUGE-AIR PRESSURE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;HTE690035-1;PRESSURE SWITCH;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;B42CA2002;VALVE-CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;326371;VALVE-CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;;;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;190QA01;TRANSMITTER;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;762308;RAM AIR TURBINE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;C19DS0014;RESERVOIR-HYDR FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;QA05561;FILTER-LP FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;70400;VALVE-RELIEF FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;6-1404-0000-4;PUMP-HYDRAULIC HAND;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;S4-3400920-03;VALVE-2/2 WAY,HYDR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV64-20;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV64-12;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV64-16;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV64-10;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;3031863-001;HYDRAULIC PUMP (EDP);;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;E03A00;VALVE-FIRE SHUT OFF;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;QA06304;FILTER-HP FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-8;CHECK VALVE INLINE FOR A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV67-1;CHECK VALVE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;114151004;VALVE-RELIEF;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;BHC1060-04;VALVE-PRIORITY;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;114153001;VALVE-RELIEF;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;SB209L1A1-1483;HYDRAULIC ACCUMULATOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;HTE510016;VALVE-GAS CHARGING;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;18330904-2;GAUGE-NITROGEN PRESSURE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;693335;ELECTRIC PUMP;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6-1;CHECK VALVE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;70200;VALVE-2/2-WAY MANUAL BLEED;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV64-12;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV67-1;CHECK VALVE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-4;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;S4-3500711;GSM MANIFOLD;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;S4-3401610-01;VALVE-3/2 WAY;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;50-2-3100-00;SWITCH-PRESSURE,HYDRAULIC;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;71190400010NC0A;VALVE-SAMPLING;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-4;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;TM113-1;TRANSDUCER AND SWITCH-TEMPERATURE FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;18301905-1;GAUGE-AIR PRESSURE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;HTE690035-1;PRESSURE SWITCH;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;B42CA2002;VALVE-CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;564CA01Y1;CONTACTOR-THREE POLE,60A FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;;;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;5909780;PANEL-RAM AIR TURBINE S/E PWR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;50-1-3100-00;PRESSURE SWITCH;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;QA06305;FILTER-HP FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;450-1-3100-00;PRESSURE SWITCH;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;QA06305;FILTER-HP FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;29;;;;
;38E93-5;VALVE - CONTROL, WING AN FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;Z212H0002110;CONTROL UNIT FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;4-60000H882-00;MAST ASSY-DRAIN;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;Z220H0002-110;CONTROL UNIT-DRAIN MAST/A320;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;6664287-0;WINDOW HEAT COMPUTER;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;6664287-0;WINDOW HEAT COMPUTER;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;Z212H0001110;CONTROL UNIT-WATER ICE PROTECT FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;058-001-00;SWITCH-CONTROL;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;058-001-00;SWITCH-CONTROL;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;Z220H0002-110;CONTROL UNIT-DRAIN MAST/A320;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;1663214301;PROBES HEAT COMPUTER;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;1663214301;PROBES HEAT COMPUTER;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;1663214301;PROBES HEAT COMPUTER;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;4279204;CONVERTER MOTOR (LH);;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;4279198;COVERTER MOTOR (RH);;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;38E93-5;VALVE - CONTROL, WING AN FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;30;;;;
;S800-3000-00;DFDR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;795030-10-001;DMU-DATA MANAGEMENT UNIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;B401ACM0507;CENTRALIZED FAULT DISPLAY;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;9615325060;COMPUTER-DISPLAY MANAGEMENT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;9615325060;COMPUTER-DISPLAY MANAGEMENT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;9615325060;COMPUTER-DISPLAY MANAGEMENT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;350E5151331;SDAC;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;350E5151331;SDAC;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;350E053021212;FWC;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;350E053021212;FWC;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;2610-13-1;CLOCK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;ED43A1D5;FDIU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;3906130402;DISPLAY-UNIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;3906130402;DISPLAY-UNIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;1374-100-002;EXTENDED QUICK ACCESS RECORDER FOR AIRBUS;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;3906130402;DISPLAY-UNIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;3907130402;DU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;8055515-4501;PRINT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;3907130402;DU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;3906130402;DISPLAY-UNIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;971-4193-001;ACCELEROMETER-THREEACC  FOR  A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;35-0L0-1001-04;ECAM CTL PNL;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;35-0D5-1003;AMPLI-LOUDSPEAKER,COCKPIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;35-0D5-1003;AMPLI-LOUDSPEAKER,COCKPIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;31;;;;
;E21327106;BSCU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;;;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;EVT174-500E;FAN MOTOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C20374000-1;VALVE-SERVO,BRAKE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;710TS06Y11;XMTR UNIT-NW STRG HANDWHEEL(LH);;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;A25313002-1;BRAKE SELECTOR VALVE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;114193010;ACTUATOR-RETRACTION;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;201590002-020;ACTUATOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;201117017;UPLOCK - MLG LH FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;201117018;UPLOCK - MLG RH FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;114086001;VALVE-CUT OUT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;114083003;VALVE-VENT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;114087006;VALVE-BY PASS, DOOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;114087006;VALVE-BY PASS, DOOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;201122008;UPLOCK-DOOR,MLG;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;201122008;UPLOCK-DOOR,MLG;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;114122010;MLG DOOR ACTUATOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;114122010;MLG DOOR ACTUATOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;114170008;MANIFOLD-SELECTOR VALVE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;D23613000;CYLINDER-ACTUATING,NLG;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;ZCV63-6;VALVE - CHECK;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24730001-6;UPLOCK ASSY-NLG FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;22715-000-02;ACTUATING CYLINDER-DOOR,NLG;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;114083003;VALVE-VENT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;114087006;VALVE-BY PASS, DOOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24730100;UPLOCK ASSY-DOOR NLG FOR A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;ZCV64-12;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;A25461-103;SELECTOR-AUTOMATIC FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;A25434006-3;VAVLE - DUAL DISTRIBUTION;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;A25315-1;PARKING BRAKE VALVE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;088256-04644;PARKING BRAKE ACCUMULATOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;QA05797;FILTER-LP FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;18330904-2;GAUGE-NITROGEN PRESSURE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;HTE510016;VALVE-GAS CHARGING;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;ZCV63-8;CHECK VALVE INLINE FOR A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;ZCV63-8;CHECK VALVE INLINE FOR A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;ZCV63-4;VALVE - CHECK FOR A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24837101;NORMAL BRAKE MANIFOLD;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24837101;NORMAL BRAKE MANIFOLD;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24840010;MANIFOLD FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24839010;ALTERNATE BRAKE MANIFOLD;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;749198-2;RESERVOIR-HYDRAULIC;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24592000-1;CYLINDER MASTER FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24592000-1;CYLINDER MASTER FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;762080-1;VALVE-SAFETY;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;D23278100;ADAPTER ASSY-TOWING FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;ZCV63-8;CHECK VALVE INLINE FOR A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;D23083000A;SPHERICAL BEARING-BRACE ASSY;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;D23083000A;SPHERICAL BEARING-BRACE ASSY;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;D23081000;SPHERICAL BEARING-LEG,NLG FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;D23081000;SPHERICAL BEARING-LEG,NLG FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;716TS16Y;;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;35-1H5-1001;BRAKE TEMPERATURE MONITORING UNIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;;;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;;;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24763000;SENSOR-FEEDBACK,NWS FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;35-1H5-1002;BRAKE TEMPERATURE MONITORING UNIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;1905A0000-01;SAFETY VALVE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24763000;SENSOR-FEEDBACK,NWS FOR A320 / A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;664700500A4D;LGCIU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;664700500A4D;LGCIU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;D23354000-2;ELECTRICAL BOX;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;64882-206-1;PARKING BRAKE INDICATOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;210TS07Y01;LEVEL-CONTROL,LANDING GEAR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24736001-2;SERVO CONTROL NLG;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C24703003;PARKING BRAKE SELECTOR VALVE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;EVT174-500E;FAN MOTOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;;;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;C20215000;TRANSMITTER BRAKE PEDAL FOR A320/A321;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;EVT174-500E;FAN MOTOR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;32;;;;
;528-70;LH NAV LIGHT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;3214-54;EPSU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;3214-55;EPSU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;3214-55-10;EPSU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;8ES403703-02;TRANSFORMER-REAR;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;3214-54;EPSU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;8ES005309-00;PSU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;3214-55;EPSU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;2LA403702-01;LIGHT-NAVIGATION, REAR DUAL;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;8ES005309-00;PSU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;3214-55;EPSU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;2LA005308-01;LIGHT UNIT-STROBE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;2LA005308-01;LIGHT UNIT-STROBE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;8ES455440-06; PSU;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;2LA005303-01;LIGHT-STROBE;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;50-0177-1;LT RUNWAY TURNOFF;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;4236534;LT RUNWAY TURNOFF;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;8ES005045-00;POWER SUPPLY UNIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;30-1883-5;LIGHT-WING ENGINE SCAN, LH;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;1X2005097-00;LOGO LT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;;;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;8ES005045-00;POWER SUPPLY UNIT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;30-1883-6;LIGHT-WING/ENGINE SCAN, RH;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;1X2005097-00;LOGO LT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;2LA003968-00;ANTICOSION LIGHT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;4331772;RETRACABLE LANDING LIGHT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
;4233488;TAKE OFF LT;;;;76;A321;;;;;MSN0555 (B-22602) AIR;;;;;33;;;;
